BUSSY LE GRAND;113;2
OLMI CAPPELLA;58;4
CHOISEUL;131;4
WELLES PERENNES;107;4
HETTENSCHLAG;269;48
CHAUCHIGNY;141;4
ROSOY;180;2
POUXEUX;158;6
FONTENAY LE PESNEL;259;3
VILLERS LE SEC;606;9
GEHEE;139;1
BERTONCOURT;173;1
BOO SILHEN;252;17
MERLEAC;177;3
LES LEVES ET THOUMEYRAGUES;233;2
VISONCOURT;169;2
LAINVILLE EN VEXIN;131;2
MESIGNY;295;8
BOMMES;288;3
ST MITRE LES REMPARTS;475;84
VOMECOURT SUR MADON;127;0
BURCY;121;0
ST MARCEL DE FELINES;166;0
QUEND;116;40
SILLY LE LONG;134;5
BOURG BEAUDOUIN;152;1
LES ANCIZES COMPS;161;1
ST LUC;157;2
JOUCOU;145;2
PANNESSIERES;208;2
GAEL;227;11
TULLE;178;0
VIEIL HESDIN;68;2
LE PALAIS SUR VIENNE;167;2
GONNEVILLE SUR MER;594;113
CERNY LES BUCY;118;5
BLANZAC LES MATHA;310;1
ORCIVAL;175;2
LE BARP;704;79
MANCEY;100;0
PRONLEROY;111;4
ST JEAN KERDANIEL;166;4
LANRIVAIN;154;9
CALONNE RICOUART;40;0
FRETTEMEULE;107;2
GAILLON SUR MONTCIENT;120;1
SOUBREBOST;171;0
ST HILARION;131;9
OLLEY;105;0
TETEGHEM COUDEKERQUE VILLAGE;14;1
ST VIDAL;194;2
LE MAY SUR EVRE;318;13
JANVILLIERS;153;8
COMBERTAULT;151;2
MARIOL;163;3
THEZEY ST MARTIN;129;1
CHENOVES;152;0
AUDINCOURT;159;2
SENAILLY;148;1
LAUREDE;231;2
BARRET SUR MEOUGE;293;8
ANTIBES;202;49
ST GEORGES LES BAINS;221;1
LONGFOSSE;34;2
SERVON MELZICOURT;171;0
SEDZE MAUBECQ;90;1
MONTREUIL L ARGILLE;178;6
VILLE SOUS ANJOU;208;1
COURCELLES SUR BLAISE;85;3
TULLY;160;28
RIAVILLE;179;1
MONTCONY;177;3
LIVAROT PAYS D AUGE;227;2
DEUXVILLE;133;0
CHALMAZEL JEANSAGNIERE;147;1
LANTRIAC;170;2
FREYMING MERLEBACH;404;74
LAVILLATTE;181;1
MATOUR;184;0
VALPUISEAUX;157;4
ST LAURENT DE CERIS;192;3
ST CIRQ;205;3
LE BOURG D HEM;167;3
ENGAYRAC;189;4
ROGEVILLE;140;1
BOURDEAU;282;1
DAGLAN;182;1
DRAVEIL;143;6
SEUGY;71;4
LURIECQ;171;1
BLANQUEFORT SUR BRIOLANCE;199;0
PENNES LE SEC;245;2
COUPELLE VIEILLE;55;5
PEXONNE;142;2
LUSSAC LES CHATEAUX;201;4
ARNIERES SUR ITON;163;2
BOURRET;193;3
ARACHES LA FRASSE;505;73
REYERSVILLER;335;92
BUSSY EN OTHE;160;0
FLAXIEU;237;0
ARNAC LA POSTE;169;2
ST LEGER DU VENTOUX;293;9
VALDURENQUE;208;3
CABANAC SEGUENVILLE;184;5
MERIGNAC;1041;7
BIVIERS;176;3
GERMAINVILLIERS;155;0
LIMBRASSAC;179;4
GUISSENY;68;29
ROVON;237;3
LADIGNAC LE LONG;180;3
PEYRAT DE BELLAC;193;1
SAINS RICHAUMONT;132;5
VILLE DOMMANGE;153;0
LES FONTENELLES;220;22
ANGLARS ST FELIX;187;2
STE MARIE DU BOIS;216;11
JANS;303;10
MONTSERON;131;9
REOTIER;653;98
MADAILLAN;180;3
LA FERTE GAUCHER;134;5
IBARROLLE;362;55
LE RELECQ KERHUON;48;13
LANNES;192;11
ST PIERRE SUR DOUX;173;0
LE BOULOU;116;7
MASSANGIS;121;0
CHAMPROUGIER;198;1
FOUJU;142;4
FONTENAY SOUS FOURONNES;141;2
PONTAILLER SUR SAONE;160;1
PEYROUZET;188;4
NORMIER;136;0
ETAING;42;1
VILLARD ST CHRISTOPHE;414;32
GERMONVILLE;175;1
ST EUPHRAISE ET CLAIRIZET;142;0
MERIGNAS;234;3
VALLERY;133;0
MERIGNAT;207;1
COLOMBE LES VESOUL;157;5
GUESNAIN;29;1
BEAUMONT LA FERRIERE;149;0
ST JEAN DE LA HAIZE;432;10
ST LAURENT EN GATINES;171;1
MANOSQUE;419;39
PAILHEROLS;103;1
VILLABE;134;6
LESPIGNAN;456;62
LA SAUNIERE;174;0
CHARCIER;259;1
ST BRISSON;123;3
THOREY EN PLAINE;155;2
COURCELLES SUR VIOSNE;59;1
BENTAYOU SEREE;190;2
CHARIX;261;3
HAMBERS;209;4
SCIEZ;387;6
MONTBAZON;158;2
MESNILS SUR ITON;180;5
SAMARAN;171;5
NAIVES ROSIERES;141;1
NIEVROZ;191;2
BUCHY;192;6
ABONDANCE;574;207
ST MACAIRE DU BOIS;242;2
MORANCOURT;156;0
VILLE SUR TOURBE;183;5
ARTHEZ D ARMAGNAC;253;4
BEUTAL;180;2
BOISJEAN;53;2
CHUISNES;161;0
JULLOUVILLE;797;166
SUBLAINES;185;2
DOMPIERRE LES EGLISES;168;2
VARENNE ST GERMAIN;132;0
VERLUS;171;2
BRUSSIEU;166;3
OUDINCOURT;145;1
VIC SOUS THIL;162;1
ST ETIENNE DE VILLEREAL;174;1
VILLERS LA MONTAGNE;388;105
L EGLISE AUX BOIS;182;1
PLESSE;304;12
MONTBOLO;84;9
LA CHAPELLE D ALIGNE;202;0
BEUZEVILLETTE;164;1
BAILLEULMONT;64;1
BOIS DE CENE;616;91
CUISE LA MOTTE;121;4
VIDOUZE;188;2
FONTARECHES;300;4
SANDAUCOURT;154;3
LA PIERRE;280;27
OBERSAASHEIM;274;88
HAGENTHAL LE BAS;130;21
ST CYR EN ARTHIES;75;0
AGHIONE;47;12
ETRAPPE;169;1
LE VERNET;878;27
MARIGNA SUR VALOUSE;239;4
COLLETOT;155;3
LONNY;184;11
TRETEAU;147;1
CAMBO LES BAINS;409;94
DINSAC;173;1
ST CHRISTOPHE SUR AVRE;177;3
SOULAIRES;153;3
STE CROIX SUR BUCHY;147;1
TENDON;144;6
BARJOLS;414;22
UBRAYE;291;4
GELLENONCOURT;75;2
SANCERRE;148;2
ST MARTIN DE BROMES;387;4
ST MICHEL DE BOULOGNE;219;2
BAILLOU;194;8
ECHILLEUSES;67;2
VALLIERES SUR FIER;255;1
NOVALE;44;6
GUEUTTEVILLE;152;3
ST AMAND MONTROND;141;4
AILLEVILLE;138;2
PLONEVEZ PORZAY;114;23
MONTDORE;160;5
MAISONSGOUTTE;141;7
LETHUIN;140;1
DAVIGNAC;150;4
SADEILLAN;173;1
VIENNE EN BESSIN;289;3
CONTAMINE SUR ARVE;319;0
SAMOGNEUX;205;3
COULLEMONT;34;0
LA BOUEXIERE;323;13
NAMPS MAISNIL;107;3
LE DOURN;223;3
ST FORT SUR GIRONDE;725;16
REMERING LES PUTTELANGE;193;3
LA CHARITE SUR LOIRE;166;1
ST ANDRE LE COQ;135;0
BANNE;254;0
THEREVAL;258;11
SION LES MINES;289;9
MUNCQ NIEURLET;51;9
SARRAN;166;1
TAPONAS;189;1
EVECQUEMONT;153;4
SARCEY;317;5
MUREAUMONT;126;3
DURMENACH;112;3
ROYON;31;6
TOURS SUR MEYMONT;161;1
PALAMINY;199;6
ST ROMAIN D AY;212;0
ST JOUAN DE L ISLE;255;18
SARRAS;192;1
ANDUZE;284;6
SOUSTELLE;251;5
KUTZENHAUSEN;101;0
RUPT SUR MOSELLE;154;4
ST PIERREVILLERS;245;0
ST MARTIN D HARDINGHEM;23;0
LA HOUSSAYE EN BRIE;121;5
LOUBRESSAC;165;2
VILLENEUVE RENNEVILLE CHEVIGNY;133;1
ST GREGOIRE DU VIEVRE;193;3
AUBETERRE;153;0
ECQUES;39;1
BIONCOURT;140;0
THIEFFRANS;154;1
JONQUIERES;1093;13
LAMNAY;173;2
NONCOURT SUR LE RONGEANT;142;2
ST BARTHELEMY;981;31
RENAISON;157;2
VILLERS CARBONNEL;85;4
SERIS;153;1
BRUGUIERES;158;2
SERMANO;63;7
VENDEUIL CAPLY;105;1
BOURG ARCHAMBAULT;185;2
BASSIGNAC LE HAUT;168;2
ST FORGEUX;177;0
SALLANCHES;394;22
SALON LA TOUR;159;1
CLECY;249;5
LANGUEVOISIN QUIQUERY;103;1
WOLSCHHEIM;87;3
EVANS;204;3
MAYENNE;222;2
STE FORTUNADE;165;0
YENNE;250;3
ST DIVY;57;7
OSTABAT ASME;226;3
REAUVILLE;256;2
PARGNY SUR SAULX;160;1
MERY PREMECY;119;2
ST GRATIEN SAVIGNY;144;0
ST MAURICE D ARDECHE;220;2
CHAMPENARD;151;2
HIRSINGUE;124;4
ST FERREOL TRENTE PAS;278;2
VERNASSAL;173;1
ST AMANDIN;172;0
ST CYR;639;20
CHARCHILLA;325;5
EYRES MONCUBE;212;2
BELLOY SUR SOMME;86;2
LA BELLIERE;344;9
MOULINS SUR TARDOIRE;167;0
GENEY;178;3
PIERRY;64;0
DEVAY;136;2
TRAMONT EMY;59;1
MOULIS;328;66
BOURET SUR CANCHE;73;5
ST YRIEIX SOUS AIXE;168;1
ST ETIENNE DES CHAMPS;154;1
MONTDIDIER;278;6
BRANSAT;147;1
NOGENT EN OTHE;136;2
VILLERS ST BARTHELEMY;103;2
BOISNEY;156;3
BOUVESSE QUIRIEU;256;5
SEILH;170;4
ST MAURICE LES COUCHES;79;0
NOUVION LE COMTE;119;6
BURES;329;5
LA REMAUDIERE;340;4
ETREPILLY;271;7
FLAVIAC;213;1
ST MEDARD D EXCIDEUIL;187;2
ESTRABLIN;198;3
RUBESCOURT;93;1
TALLUD STE GEMME;344;5
MEREAUCOURT;60;0
ETAULE;120;2
BUREY;161;4
LIRONVILLE;131;0
LAUW;178;11
SURBOURG;114;8
LANDIGOU;248;8
LA GAUDAINE;176;2
MONNETIER MORNEX;290;5
JALOGNY;166;1
CORMERY;182;1
HAUTOT SUR SEINE;152;3
LE TECH;153;46
CARBINI;35;9
LLUPIA;138;3
MONTIGNY MONTFORT;157;3
GRUCHET LE VALASSE;172;4
FONSORBES;173;1
ST PIERRE DE MEZOARGUES;223;4
SAVIGNY SUR BRAYE;156;2
BRIVE LA GAILLARDE;174;2
PENIN;51;0
OUVANS;110;2
AZERABLES;175;1
OUDEUIL;123;5
TACONNAY;153;6
POGGIO MEZZANA;46;14
ROUGEUX;146;3
GRENING;133;24
SAINPUITS;148;1
LA CELLE EN MORVAN;158;0
COMBEFA;161;3
SEUIL;86;2
BEURIERES;167;0
LIMANTON;148;3
SOULAIRE ET BOURG;229;1
GUE D HOSSUS;182;40
BEAUCOUZE;250;0
NOGENT L ABBESSE;154;1
ST RIRAND;149;0
CAMPNEUSEVILLE;92;4
CESSY LES BOIS;141;0
TRUCY;67;1
WAZIERS;56;0
MONTSALES;187;0
LA BAZOUGE DES ALLEUX;222;3
VIMPELLES;131;1
LUXE SUMBERRAUTE;138;3
POMMEREUIL;93;4
BRICQUEBEC EN COTENTIN;176;5
PERNOIS;85;1
BETPLAN;163;2
ENGLEFONTAINE;103;1
BEAUDRICOURT;44;0
BOUREUILLES;173;3
SAULNY;155;1
PUGET VILLE;385;66
STE MARIE DU LAC NUISEMENT;153;4
BANON;298;1
MOUSSAC;610;16
COUDEKERQUE BRANCHE;26;4
VERRUE;204;3
LES PRADEAUX;154;2
CHALETTE SUR LOING;142;1
ST MARTIN D AUDOUVILLE;237;39
TREPOT;224;2
ST MALO DU BOIS;330;5
TORCENAY;158;3
ST DIDIER SUR DOULON;169;2
CHAMBERAT;137;1
NOTRE DAME DU BEC;249;37
PLESSIS ST JEAN;146;5
LORNAY;267;3
BANOS;231;2
LYON;1325;10
PEILLAC;273;14
FORCEVILLE EN AMIENOIS;47;2
VAUX MONTREUIL;155;0
OLIZY SUR CHIERS;208;2
BRANGES;204;3
OGEU LES BAINS;363;53
ALLAS BOCAGE;405;5
CORNUS;259;5
LA CROIX SUR GARTEMPE;180;0
CHESSENAZ;269;1
MOUSSAN;283;9
HEYRIEUX;176;0
BELVIANES ET CAVIRAC;163;0
BREHAND;222;7
BETTANGE;130;0
BROSSAC;244;0
LIBERCOURT;42;1
ETALON;86;2
ESCLAINVILLERS;103;0
REUVILLE;151;1
AIGNEVILLE;93;2
IZEURE;159;0
THICOURT;173;1
GOLDBACH ALTENBACH;155;0
ALLOUAGNE;32;4
LA NEUVILLE SIRE BERNARD;88;1
PLOUGASTEL DAOULAS;50;7
BAZUGUES;158;0
CAMPAGNE LES HESDIN;59;2
AVAJAN;156;10
MERVILLER;135;2
SAVEUSE;95;4
PLONEVEZ DU FAOU;111;12
QUAROUBLE;81;16
FONTAN;229;81
MOYENCOURT;88;1
GARGES LES GONESSE;113;1
THIZY LES BOURGS;163;1
LONGEMAISON;316;6
LA COMPOTE;352;3
TREGOUREZ;113;12
VIEUX RENG;111;41
TURQUEVILLE;206;4
ST MARS VIEUX MAISONS;142;6
ST JEAN BREVELAY;191;7
ST MARTIN DE JUSSAC;167;2
LES PORTES DU COGLAIS;365;20
BRESSIEUX;221;4
AGRIS;208;0
ROMANECHE THORINS;174;0
NOEL CERNEUX;288;28
JASSANS RIOTTIER;178;2
HYDS;158;1
ST SAVOURNIN;367;3
BROSSAY;240;0
CUSSEY LES FORGES;166;3
ST GERMAIN SUR ILLE;279;1
BOURBONNE LES BAINS;138;2
AWOINGT;80;1
MONT DEVANT SASSEY;221;19
DANIZY;126;1
ST CIRQ SOUILLAGUET;171;0
PLOUGONVEN;107;10
LE PERTRE;261;10
LE CHAFFAUT ST JURSON;338;4
NOYELLES LES SECLIN;50;2
VARENNES SUR AMANCE;156;3
PLOUGONVER;154;13
SELESTAT;181;15
WALDWEISTROFF;309;63
CONFRACOURT;156;4
JOUE L ABBE;159;2
FELINES MINERVOIS;229;5
KURTZENHOUSE;71;0
TOURNON SUR RHONE;202;2
VESLY;356;15
LA HORGNE;136;0
VEZELOIS;149;1
BETTING;190;17
FRETERIVE;373;5
CORCELLES LES CITEAUX;159;1
MIALOS;184;7
LA NEUVILLE BOSMONT;135;3
LOGONNA DAOULAS;52;11
JOURNIAC;179;0
ESPAS;189;0
IMPHY;161;3
IMLING;139;1
CAILLEVILLE;265;62
LOUVERSEY;154;0
LE BRUGERON;153;1
TOULIS ET ATTENCOURT;125;0
LURAIS;190;1
CHANTEPIE;259;3
ST SEVER DU MOUSTIER;311;10
MAROLLES EN HUREPOIX;62;2
MEMMELSHOFFEN;137;27
FIRFOL;213;3
WOLFISHEIM;82;14
JOURNY;37;3
BALAZE;285;4
VIEUX LIXHEIM;64;3
GUMIERES;165;2
LA TOUR EN JAREZ;184;1
UHART CIZE;265;62
ST REMY DE CHARGNAT;143;0
ST JULIEN DU GUA;192;1
FLEUREY LES FAVERNEY;156;7
BEUVREQUEN;42;9
AMECOURT;101;6
GRANDVAUX;73;0
HENNEVEUX;43;3
ST PHILIPPE D AIGUILLE;246;1
LA LUZERNE;240;2
ROPPENHEIM;132;38
LOUBEYRAT;165;2
METABIEF;436;50
ST MARTIN DE L IF;133;1
BALDERSHEIM;237;32
MORIAT;89;1
GIROLLES;280;4
SEMOND;137;0
MALAUSSENE;205;5
CHARLY ORADOUR;188;0
RENEVE;165;8
SOISY SUR ECOLE;145;5
MAS GRENIER;175;3
ROQUETAILLADE ET CONILHAC;171;8
ST GEORGES DE COMMIERS;329;4
SCHOPPERTEN;195;4
WISSEMBOURG;141;72
ALLEREY SUR SAONE;171;3
CHABONS;227;3
LAMARONDE;103;1
BISCHWIHR;277;61
LE VIGEAN;159;1
ORRIULE;211;1
QUENZA;63;18
CHAUGEY;136;2
LA FORET SUR SEVRE;318;2
LA SALETTE FALLAVAUX;417;21
MEZIERES SUR SEINE;148;5
QUIVIERES;104;6
DRAGEY RONTHON;546;8
LARUSCADE;306;2
LE HERON;130;0
ST PIERRE DE BRESSIEUX;223;2
MONT DE MARRAST;175;2
URDENS;175;3
LANDRES;193;1
CHAMPAGNAC DE BELAIR;202;0
TAMERVILLE;264;51
ST CREPIN IBOUVILLERS;136;2
CERNUSSON;277;1
LION SUR MER;425;118
BOULE D AMONT;191;42
BEZANGE LA GRANDE;160;1
CISTERNES LA FORET;167;2
CHICOURT;76;0
PLANFOY;169;3
HEUDICOURT SOUS LES COTES;182;4
BOURG ET COMIN;67;2
CABRERETS;175;3
RETONVAL;68;1
SEMOUSSAC;478;0
ROYBON;228;0
LA CHAUSSEE;417;2
CHARLY;224;3
PERIGUEUX;204;1
LE BONHOMME;173;7
FIERVILLE LES MINES;177;12
PALAIRAC;178;5
BILLIAT;283;3
SELLES ST DENIS;137;2
LONGVILLERS;224;3
TARSAC;193;3
CHATEAUBERNARD;308;0
PLOUISY;193;19
MORAINVILLE;144;3
ST PIERRE DES ORMES;172;7
HYET;157;6
ST PRANCHER;146;3
ST BENOIT;645;17
VELLES;330;7
LES THUILES;428;38
LE GUE D ALLERE;452;4
LE FOSSAT;167;4
VENTHON;284;27
FRESLES;142;1
MEGRIT;244;7
MONTAUBAN SUR L OUVEZE;310;5
ST ETIENNE LE LAUS;368;16
ST JOSEPH DE RIVIERE;287;4
MAIMBEVILLE;128;4
TARDES;161;1
BEAUREVOIR;83;2
BOUSSEVILLER;254;78
TURNY;136;2
LES VALLEES DE LA VANNE;144;1
LA MOTTE SERVOLEX;305;2
HUMBLIGNY;151;0
COGNIERES;84;1
BURGY;190;0
ST PAUL DE JARRAT;184;3
TREVOL;160;2
ST JEAN DE COLE;172;1
ST AVIT RIVIERE;166;3
JUJURIEUX;209;1
LA VALLEE AU BLE;98;1
LA CHAPELLE SUR LOIRE;204;2
NOUVION ET CATILLON;107;4
LA CHARME;194;0
ROQUEFIXADE;95;1
ETUPES;73;1
COURGIVAUX;155;3
MORLAC;150;2
LOMBERS;184;5
OZOIR LA FERRIERE;128;2
DUNTZENHEIM;93;0
ESSAY;208;2
ST LYE;136;2
CLAVY WARBY;163;3
ARLANC;162;4
PLAGNE;430;4
MONTVALENT;187;2
COURCELLES LES GISORS;70;2
ARCIZAC ADOUR;167;1
ETAIN;179;3
ST LOUET SUR VIRE;234;8
AZY LE VIF;133;4
BOUQUET;286;5
MONT NOTRE DAME;125;1
BOULZICOURT;168;3
BOUVANTE;245;2
MORCENX LA NOUVELLE;695;158
ST THIERRY;157;5
ST LAURENT LA CONCHE;152;0
ETAIS;137;0
ETORMAY;129;2
BREVILLE;318;1
ST JULIEN DU PUY;190;3
ST JEAN DE FOS;352;5
LE PORT MARLY;88;3
IGNAUX;224;19
ST PIERRE DE VASSOLS;154;7
QUERS;172;6
MONTHOIRON;182;0
GAILHAN;378;0
BEAUVALLON;401;4
BUZANCAIS;146;1
MONTEREAU FAULT YONNE;136;2
ST LYS;173;7
ST AY;147;1
LE TOUQUET PARIS PLAGE;28;7
TAUGON;495;18
LE PESCHER;155;1
LE MAS D AZIL;252;11
ERCE EN LAMEE;276;10
GRAND CHAMP;178;17
TIBIRAN JAUNAC;180;7
ORVAULT;379;5
LLAURO;186;37
BINSON ET ORQUIGNY;143;1
BAUDREMONT;87;1
ST JEAN AUX AMOGNES;138;0
NEPVANT;215;6
ST GAULTIER;162;3
DAMIGNY;203;1
RAISSAC D AUDE;241;6
BENAGUES;180;6
BELBEZE DE LAURAGAIS;175;3
URBEIS;133;1
CHATENAY VAUDIN;73;2
LA ROTHIERE;151;8
LA NEUVEVILLE SOUS MONTFORT;156;3
ALUZE;80;0
VILLERS DEVANT DUN;191;3
VASCOEUIL;77;3
ST PIERRE DELS FORCATS;203;47
L ESTRECHURE;252;1
JORXEY;130;2
GERMIGNY L EVEQUE;146;1
NEUVILLE EN FERRAIN;55;17
BERLES MONCHEL;57;0
LES HAUTS DE FORTERRE;157;0
BREVILLY;381;71
LABASTIDE CLERMONT;176;0
CESCAU;431;22
ST GERMAIN DE TOURNEBUT;196;19
FRONTON;210;4
LES LUCS SUR BOULOGNE;479;13
ST MARTIN DE MIEUX;201;2
HOUPLIN ANCOISNE;62;3
MAULEON;318;12
DAMMARTIN SUR MEUSE;147;4
ARENGOSSE;420;9
LACAPELLE SEGALAR;189;0
TORTEFONTAINE;66;1
POMAYROLS;172;0
BREVONNES;150;3
CATENAY;135;2
RUMINGHEM;47;6
ST PIERRE LE VIEUX;895;48
CHARME;222;2
ST MARS DU DESERT;542;17
PLAISANCE DU TOUCH;159;4
POULAINES;149;3
CARIGNAN DE BORDEAUX;388;1
ST SYLVESTRE SUR LOT;176;1
ST PHILIPPE DU SEIGNAL;204;1
MALVILLERS;158;7
ST JEAN DE BRAYE;138;4
GRISCOURT;150;1
JARS;129;0
BOSMONT SUR SERRE;126;3
LOCOAL MENDON;132;3
ANTERRIEUX;167;2
MOULLE;41;2
CHIDDES;275;1
CHAMPDENIERS;291;2
COLOMBIER;888;14
BUSSIERE BADIL;198;3
VILLEMER;154;4
COLOMBIES;200;0
LES AULNEAUX;224;14
VERINES;512;4
PLEUDANIEL;178;25
ORIGNY LE ROUX;177;1
LE VIEUX MARCHE;147;10
MAGNAC LAVALETTE VILLARS;242;1
BAGNEAUX;127;1
ST LEGER EN BRAY;138;1
LISLET;152;5
ST QUAY PERROS;142;28
ST PIERRE DU BU;196;1
FRANCOURT;158;0
ST JULIEN DE VOUVANTES;298;10
TROULEY LABARTHE;76;0
TARGET;157;0
ST MARS LA BRIERE;166;1
POURCY;135;0
OYSONVILLE;156;1
ST JOIRE;160;4
MONTBRON;183;0
GEVILLE;158;10
LA NEUVELLE LES SCEY;161;3
LA CHAUME;131;4
BELLEME;194;4
CROIX CALUYAU;74;1
PRALON;148;0
LOCONVILLE;155;2
BUXIERES LES VILLIERS;141;0
BLENOD LES PONT A MOUSSON;142;2
NUARS;129;0
ALBIEZ MONTROND;707;132
LE MENIL BERARD;208;6
BEAUVAL EN CAUX;165;3
ST DENIS DE MERE;234;5
ST FRAIMBAULT;276;6
ROQUEVAIRE;427;58
FRAISSES;90;0
VOGLANS;268;5
LA GODEFROY;336;2
TREDREZ LOCQUEMEAU;169;43
BEAURIEUX;295;36
ECRILLE;272;4
MONBALEN;190;2
BOUCHOIR;99;2
LIGNIERES DE TOURAINE;199;2
LA TALAUDIERE;186;1
LA FERTE VIDAME;157;4
POUILLY SUR SERRE;128;2
ABBENANS;168;5
ST GERMAIN LAPRADE;217;4
EYSUS;290;37
LANRIGAN;332;18
ECOCHE;163;2
ST PE D ARDET;164;2
CHALON;181;1
LE MALESHERBOIS;138;8
CASTEIDE DOAT;166;2
CHAINTREAUX;153;1
GROSMAGNY;77;1
CHOISY AU BAC;103;2
LOURES BAROUSSE;81;1
ST LOUP DE NAUD;131;8
QUINCY VOISINS;118;3
ARGENT SUR SAULDRE;155;1
LABARTHE INARD;190;11
MORTREE;174;1
COLOMBIERES SUR ORB;289;12
PREYSSAC D EXCIDEUIL;177;3
ESCAMPS;335;5
ST LEONARD EN BEAUCE;136;3
AUMAGNE;313;1
VEZELS ROUSSY;157;0
BUSSY ST GEORGES;68;2
OMONT;215;13
IGNY;307;6
LA WANTZENAU;106;19
DAX;235;0
MAXEY SUR VAISE;138;2
ST LOUBERT;250;2
IS SUR TILLE;139;1
ST LUMINE DE COUTAIS;461;39
BLAINVILLE SUR L EAU;69;3
QUEMPER GUEZENNEC;167;11
LIGNY LE CHATEL;143;1
TROUVILLE LA HAULE;187;5
FREULLEVILLE;179;4
BOURSCHEID;72;1
CIERGES SOUS MONTFAUCON;204;5
GOLLEVILLE;209;8
LA GRANDVILLE;284;43
ETROUSSAT;169;4
VALLEGUE;85;3
SOGNY EN L ANGLE;159;2
GORRON;240;2
JUNHAC;149;0
FONTAINE LES VERVINS;121;6
LABASTIDE DE VIRAC;254;2
BRIZEAUX;175;3
ROGERVILLE;213;1
EGAT;114;9
GREZIEU LE MARCHE;86;1
RADINGHEM;67;7
MACQUIGNY;126;5
FRETOY LE CHATEAU;49;2
MOSLES;254;1
AUTRECHES;104;1
AUTRY ISSARDS;132;0
LE ROUET;375;7
ST PIERRE DE COLOMBIER;190;1
LES ARDILLATS;149;2
TRAVES;144;1
LANUEJOLS;470;5
SARREY;143;5
VAUDEURS;142;2
GRISY SUR SEINE;123;1
ALLENNES LES MARAIS;32;1
FOUCAUCOURT EN SANTERRE;88;2
CAMBON D ALBI;208;2
AJOUX;102;0
RIVAS;182;1
SALIVES;152;1
MEYRIEU LES ETANGS;229;0
CHENEVIERES;143;3
RANGUEVAUX;203;3
SOTTEVILLE SUR MER;204;75
BLANZAY SUR BOUTONNE;299;2
COCLOIS;81;4
JUGEALS NAZARETH;161;1
VILLECHAUVE;167;1
MESNIL ST LOUP;165;12
NOMDIEU;219;7
MIRABEL AUX BARONNIES;280;2
LES MESNEUX;72;1
LADOYE SUR SEILLE;223;1
ST MARTIN DU LAC;145;1
BURIE;352;3
VERGEAL;269;15
YZOSSE;257;2
SAIZERAIS;135;0
ST GENEST MALIFAUX;180;0
LUSSERAY;274;3
GENIS;203;1
REMOLLON;352;5
ASPREMONT;670;80
LALONGUE;152;3
LAYE;384;9
MISY SUR YONNE;136;4
DURLINSDORF;100;0
DOUVAINE;349;3
NEUFVY SUR ARONDE;103;0
BRUAY SUR L ESCAUT;75;1
MACHEMONT;104;1
CHARNY;253;4
BREUIL LE VERT;125;3
GODENVILLERS;101;3
CHAMPFROMIER;283;1
DINSHEIM SUR BRUCHE;101;1
RAVILLE;192;4
ST PIERRE DE NOGARET;213;3
ST MARTIN SOUS VIGOUROUX;173;0
ST MAIGRIN;315;2
COULOMMES LA MONTAGNE;48;0
BRIAS;52;2
CHAMPMILLON;226;2
GOMMECOURT;216;5
BORDES UCHENTEIN;280;92
CIZAY LA MADELEINE;216;3
HEBUTERNE;79;2
PLUMERGAT;149;9
COUR ET BUIS;226;2
FONTAINES ST MARTIN;54;1
ST ROME DE CERNON;212;3
DINGY EN VUACHE;241;6
GAN;233;2
ST JEAN LA BUSSIERE;155;3
DAMPIERRE SUR LINOTTE;187;3
CORPS NUDS;238;2
TAVAUX;182;2
GAP;369;3
MONT CAUVAIRE;143;2
LIEU ST AMAND;65;3
COULAURES;183;0
BENOITVILLE;103;11
GAS;149;1
VALBONNAIS;416;37
PUECHREDON;323;2
CROISY;143;3
NORROY LES PONT A MOUSSON;125;2
SERVAVILLE SALMONVILLE;133;3
ATTANCOURT;162;5
FOUGEROLLES DU PLESSIS;286;12
ENSIGNE;268;0
BRALLEVILLE;149;2
ST CREAC;254;4
ST JULIA DE BEC;161;6
IGON;364;73
BARRETTALI;53;16
MONTIERCHAUME;144;0
LA CHAPELLE ST LAURENT;271;1
ST PIERRE DES NIDS;190;5
PITGAM;47;16
LES ESSARTS LE VICOMTE;156;1
BAZOCHES AU HOULME;199;5
LANTIC;147;3
CHAMPCENEST;124;4
MONIEUX;316;6
DAMOUSIES;79;3
PARGNAN;52;0
LE VIGNAU;212;4
FOUCHECOURT;305;6
LA TOUR BLANCHE CERCLES;213;1
LEVIGNACQ;905;270
MEILHAC;189;0
ST SOLVE;175;2
YVIAS;167;23
RANCHOT;186;5
ST SAMSON;330;5
SOUGY SUR LOIRE;141;1
CLIOUSCLAT;233;0
NOUANS;175;0
MARCE SUR ESVES;188;0
ISLE;174;2
GRAND COMBE CHATELEU;487;109
CALANHEL;126;3
SARRAGACHIES;197;3
LANNOY CUILLERE;124;2
TRAYES;296;2
HANS;152;3
WARMERIVILLE;143;0
LA CHAPELLE LAUNAY;340;2
ROQUECOURBE;220;12
ACQ;49;1
PLOUNERIN;168;23
MEILHAN;472;10
PREDEFIN;52;1
ESCOMBRES ET LE CHESNOIS;179;43
ST CHRISTOPHE SUR GUIERS;297;9
DANNELBOURG;121;1
CADEAC;196;31
REILHAGUET;182;1
ST MICHEL DE BANNIERES;144;0
ST CREPIN;1138;145
LE HAUT BREDA;404;10
ACY;99;3
ST PAUL D OUEIL;151;1
